epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,138.542,1.49403,3.57001,1.32242,0.30468,0.18248,0.08374,0.05697,1.21612,3.07052,1.1181,0.000151149,0.000151149,0.000151149
2,271.982,1.52481,2.89955,1.32322,0.21929,0.13853,0.07698,0.05164,1.31407,2.94791,1.20305,0.00029682,0.00029682,0.00029682
3,403.49,1.56353,2.83325,1.34351,0.17846,0.17672,0.07566,0.05007,1.34111,2.88731,1.19045,0.000436485,0.000436485,0.000436485
4,535.895,1.58183,2.77186,1.34861,0.22967,0.15631,0.10202,0.06913,1.29925,2.64934,1.1532,0.000427973,0.000427973,0.000427973
5,668.829,1.54639,2.7128,1.32434,0.20369,0.17096,0.09815,0.06626,1.35422,2.78865,1.16254,0.000418964,0.000418964,0.000418964
6,807.381,1.51254,2.63088,1.31477,0.30976,0.17566,0.10754,0.07435,1.24872,2.72832,1.15172,0.000409955,0.000409955,0.000409955
7,953.085,1.47942,2.54804,1.29648,0.32458,0.19248,0.12277,0.08481,1.23829,2.56223,1.14356,0.000400946,0.000400946,0.000400946
8,1086.87,1.47134,2.46338,1.28553,0.25947,0.19268,0.12979,0.09044,1.23294,2.42535,1.13419,0.000391937,0.000391937,0.000391937
9,1218.91,1.447,2.41142,1.27755,0.26557,0.20691,0.14252,0.09884,1.21434,2.32342,1.11547,0.000382928,0.000382928,0.000382928
10,1365.07,1.43182,2.35715,1.27043,0.27458,0.22561,0.14039,0.09889,1.22068,2.39572,1.10854,0.000373919,0.000373919,0.000373919
11,1503.3,1.41413,2.30771,1.26113,0.30738,0.21533,0.15622,0.11147,1.20764,2.26864,1.12445,0.00036491,0.00036491,0.00036491
12,1648.87,1.39147,2.24477,1.25576,0.30202,0.20107,0.15604,0.11167,1.17986,2.29594,1.09858,0.000355901,0.000355901,0.000355901
13,1795.39,1.38158,2.21884,1.23563,0.30988,0.22845,0.18139,0.13045,1.18132,2.2416,1.10056,0.000346892,0.000346892,0.000346892
14,1941.28,1.37257,2.17841,1.23271,0.27239,0.2231,0.18154,0.13218,1.175,2.18222,1.10639,0.000337883,0.000337883,0.000337883
15,2087.92,1.37374,2.12497,1.23314,0.34467,0.21601,0.16667,0.12114,1.19717,2.30592,1.11397,0.000328874,0.000328874,0.000328874
16,2224.53,1.34556,2.06995,1.22654,0.35935,0.20978,0.18393,0.13279,1.16742,2.19493,1.08953,0.000319865,0.000319865,0.000319865
17,2369.36,1.34739,2.01447,1.22225,0.33235,0.21626,0.18204,0.13224,1.15984,2.2135,1.09277,0.000310856,0.000310856,0.000310856
18,2508.75,1.33108,1.98027,1.2068,0.36274,0.23285,0.20253,0.14695,1.14745,2.10222,1.08519,0.000301847,0.000301847,0.000301847
19,2654.02,1.30958,1.919,1.19759,0.32541,0.23396,0.20427,0.14973,1.13836,2.14387,1.08067,0.000292838,0.000292838,0.000292838
20,2798.11,1.32337,1.90249,1.20869,0.30596,0.246,0.19766,0.14569,1.16621,2.16503,1.08887,0.000283829,0.000283829,0.000283829
21,2936.72,1.30363,1.88058,1.19075,0.34722,0.22597,0.20341,0.14978,1.15099,2.14247,1.08155,0.00027482,0.00027482,0.00027482
22,3074.84,1.2931,1.81456,1.19008,0.30795,0.2449,0.2028,0.14726,1.15208,2.19092,1.09117,0.000265811,0.000265811,0.000265811
23,3212.75,1.28465,1.76924,1.18165,0.42436,0.25299,0.23084,0.16832,1.14686,2.01222,1.07728,0.000256802,0.000256802,0.000256802
24,3358.81,1.26918,1.73078,1.17417,0.36249,0.24552,0.22204,0.16252,1.14331,2.12413,1.07803,0.000247793,0.000247793,0.000247793
25,3496.28,1.23499,1.68657,1.16323,0.37116,0.25624,0.22864,0.17013,1.13711,2.06189,1.07507,0.000238784,0.000238784,0.000238784
26,3627.12,1.25026,1.66448,1.16964,0.35912,0.26413,0.23295,0.17528,1.1102,2.03596,1.06737,0.000229775,0.000229775,0.000229775
27,3758.72,1.2444,1.62506,1.15354,0.34449,0.26587,0.22815,0.16854,1.1249,2.06222,1.06566,0.000220766,0.000220766,0.000220766
28,3888,1.24958,1.60508,1.15976,0.44505,0.2692,0.24754,0.18625,1.10528,2.02945,1.06899,0.000211757,0.000211757,0.000211757
29,4019.28,1.21557,1.53794,1.14724,0.39373,0.26536,0.24677,0.18383,1.10722,2.01302,1.05604,0.000202748,0.000202748,0.000202748
30,4149,1.21926,1.51915,1.14968,0.40672,0.26512,0.25107,0.18887,1.09393,2.01423,1.06114,0.000193739,0.000193739,0.000193739
31,4293.42,1.20095,1.45822,1.12612,0.4352,0.25543,0.25123,0.18716,1.10572,2.00794,1.05456,0.00018473,0.00018473,0.00018473
32,4430.2,1.19567,1.43417,1.13194,0.44432,0.26668,0.26353,0.19807,1.10327,1.98731,1.05996,0.000175721,0.000175721,0.000175721
33,4574.91,1.19728,1.43196,1.13212,0.47201,0.25655,0.26208,0.19523,1.09498,2.00489,1.05296,0.000166712,0.000166712,0.000166712
