epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,5810.31,2.31589,4.76872,0.54445,0.34698,0.15708,0.14503,0.09441,2.5064,6.98498,0.57397,0.00700864,0.00700864,0.00700864
62,5904.53,2.3221,4.76095,0.54863,0.30206,0.16908,0.14155,0.09352,2.48267,7.03081,0.56924,0.00695878,0.00695878,0.00695878
63,5998.7,2.28427,4.67138,0.54242,0.31574,0.16734,0.14562,0.09733,2.499,7.01138,0.57529,0.00690893,0.00690893,0.00690893
64,6093.5,2.28877,4.66503,0.54204,0.30901,0.17867,0.15034,0.09987,2.48505,6.99798,0.56873,0.00685907,0.00685907,0.00685907
65,6187.94,2.29227,4.60745,0.53917,0.33281,0.16865,0.14838,0.09844,2.48288,7.04835,0.57258,0.00680922,0.00680922,0.00680922
66,6281.59,2.28176,4.59977,0.53901,0.34007,0.16419,0.14997,0.09936,2.49467,7.01609,0.57215,0.00675936,0.00675936,0.00675936
67,6375.16,2.26474,4.47302,0.53421,0.36053,0.16603,0.15308,0.10134,2.48207,6.96351,0.5706,0.0067095,0.0067095,0.0067095
68,6469.09,2.26191,4.45452,0.53404,0.36147,0.17346,0.15605,0.10266,2.46323,6.95194,0.57158,0.00665965,0.00665965,0.00665965
69,6563.3,2.24156,4.45343,0.53409,0.35078,0.17256,0.15859,0.10513,2.49018,6.96519,0.57346,0.00660979,0.00660979,0.00660979
70,6656.47,2.23518,4.37438,0.53232,0.35591,0.16773,0.1592,0.10641,2.48199,7.00519,0.56888,0.00655994,0.00655994,0.00655994
71,6750.63,2.24814,4.31464,0.53287,0.3647,0.16399,0.15948,0.10605,2.48771,7.02854,0.56831,0.00651008,0.00651008,0.00651008
72,6844.28,2.22122,4.35417,0.52816,0.34162,0.16601,0.16015,0.10655,2.48468,6.99698,0.5701,0.00646022,0.00646022,0.00646022
73,6937.81,2.19237,4.20369,0.52493,0.30969,0.18568,0.16372,0.10849,2.47774,6.94651,0.56686,0.00641037,0.00641037,0.00641037
74,7031.29,2.20887,4.25162,0.52784,0.36484,0.17681,0.16315,0.10909,2.47695,6.98357,0.56727,0.00636051,0.00636051,0.00636051
75,7125.55,2.20125,4.20179,0.52876,0.35795,0.16621,0.16142,0.10743,2.48253,7.02014,0.57014,0.00631066,0.00631066,0.00631066
76,7219.24,2.17678,4.16305,0.52342,0.33694,0.18009,0.16609,0.11098,2.46954,6.99065,0.56803,0.0062608,0.0062608,0.0062608
77,7312.79,2.19198,4.11208,0.5244,0.37176,0.17673,0.16708,0.11104,2.47874,6.98113,0.56556,0.00621094,0.00621094,0.00621094
78,7406.31,2.19884,4.13093,0.52328,0.3606,0.16763,0.16189,0.10806,2.46348,7.014,0.56345,0.00616109,0.00616109,0.00616109
79,7500.37,2.15888,4.0649,0.51833,0.35241,0.17477,0.16719,0.11229,2.45315,6.99214,0.5626,0.00611123,0.00611123,0.00611123
80,7594.14,2.16123,4.02252,0.51608,0.41471,0.16331,0.16983,0.11371,2.4727,6.98618,0.56579,0.00606138,0.00606138,0.00606138
81,7687.8,2.14989,3.95157,0.51585,0.4218,0.16891,0.16791,0.11315,2.46256,7.05047,0.56624,0.00601152,0.00601152,0.00601152
82,7781.2,2.14677,3.98333,0.51442,0.43132,0.16158,0.17186,0.11594,2.45827,7.01608,0.56489,0.00596166,0.00596166,0.00596166
83,7874.72,2.13427,3.88376,0.5134,0.38082,0.17505,0.1724,0.11776,2.45139,7.00484,0.56346,0.00591181,0.00591181,0.00591181
84,7968.8,2.13726,3.93228,0.5131,0.38575,0.17629,0.17525,0.11901,2.44883,6.95672,0.56368,0.00586195,0.00586195,0.00586195
85,8062.32,2.11114,3.85305,0.51164,0.38613,0.17813,0.17568,0.11888,2.45435,6.96373,0.56287,0.0058121,0.0058121,0.0058121
