epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5264.21,1.46433,1.92086,0.36339,0.56265,0.28335,0.29882,0.22397,1.75558,5.64398,0.38642,0.00727454,0.00727454,0.00727454
43,5384.44,1.47177,1.92902,0.36478,0.58159,0.28752,0.30314,0.22391,1.75684,5.59162,0.38817,0.00720806,0.00720806,0.00720806
44,5504.07,1.45118,1.86369,0.36016,0.50976,0.3067,0.31011,0.2305,1.75116,5.60007,0.38773,0.00714159,0.00714159,0.00714159
45,5623.96,1.41947,1.83744,0.36081,0.54236,0.31003,0.3159,0.23753,1.73312,5.48964,0.38719,0.00707511,0.00707511,0.00707511
46,5745.04,1.42304,1.84161,0.35982,0.56645,0.29728,0.30361,0.22662,1.74282,5.6928,0.38797,0.00700864,0.00700864,0.00700864
47,5865.19,1.41632,1.82341,0.35976,0.58442,0.28352,0.31245,0.23367,1.73269,5.47684,0.38418,0.00694217,0.00694217,0.00694217
48,5985.87,1.41014,1.80549,0.35855,0.64087,0.28191,0.31271,0.23585,1.70149,5.52643,0.38389,0.00687569,0.00687569,0.00687569
49,6105.79,1.40338,1.80277,0.35695,0.59013,0.30299,0.31346,0.23553,1.71598,5.61883,0.38552,0.00680922,0.00680922,0.00680922
50,6224.85,1.39527,1.7457,0.35712,0.5939,0.28957,0.3067,0.22992,1.72713,5.73784,0.38571,0.00674274,0.00674274,0.00674274
51,6344.74,1.3863,1.73072,0.35648,0.62742,0.29007,0.31053,0.23371,1.74468,5.59997,0.38956,0.00667627,0.00667627,0.00667627
52,6465.26,1.37382,1.72109,0.35517,0.54818,0.3054,0.3117,0.23239,1.74487,5.64444,0.38703,0.00660979,0.00660979,0.00660979
53,6585.06,1.36066,1.71459,0.35505,0.54637,0.29894,0.31285,0.23463,1.7211,5.6364,0.38426,0.00654332,0.00654332,0.00654332
54,6704.8,1.36834,1.70861,0.35345,0.56853,0.3046,0.31649,0.23732,1.72141,5.62249,0.3859,0.00647684,0.00647684,0.00647684
55,6824.65,1.36203,1.69636,0.35419,0.60192,0.29408,0.31877,0.23921,1.72972,5.55705,0.38888,0.00641037,0.00641037,0.00641037
56,6944.24,1.35425,1.67821,0.35288,0.65852,0.28748,0.32433,0.24534,1.70399,5.60585,0.38451,0.00634389,0.00634389,0.00634389
57,7064.2,1.35043,1.65742,0.35445,0.5687,0.30313,0.32112,0.24451,1.71082,5.68876,0.38581,0.00627742,0.00627742,0.00627742
58,7183.99,1.34147,1.63698,0.35099,0.58395,0.30063,0.32068,0.24079,1.7023,5.58255,0.38562,0.00621094,0.00621094,0.00621094
59,7303.77,1.33861,1.63995,0.35236,0.63576,0.29302,0.32549,0.24453,1.71455,5.56195,0.38473,0.00614447,0.00614447,0.00614447
60,7423.33,1.32762,1.6149,0.35162,0.59196,0.31039,0.3279,0.24803,1.72961,5.51919,0.38666,0.00607799,0.00607799,0.00607799
61,7543.11,1.34263,1.62363,0.35161,0.57266,0.31273,0.3303,0.24734,1.73909,5.53392,0.38775,0.00601152,0.00601152,0.00601152
62,7662.46,1.31636,1.60157,0.35126,0.61734,0.3027,0.33076,0.24844,1.733,5.63361,0.38589,0.00594505,0.00594505,0.00594505
63,7782.31,1.30247,1.56944,0.34916,0.60608,0.31735,0.32944,0.24734,1.72679,5.72957,0.38695,0.00587857,0.00587857,0.00587857
64,7901.66,1.30421,1.5598,0.34768,0.61085,0.311,0.32823,0.24814,1.73485,5.62526,0.38758,0.0058121,0.0058121,0.0058121
65,8023.26,1.30456,1.55171,0.34762,0.59959,0.30462,0.33021,0.24936,1.72501,5.54638,0.38624,0.00574562,0.00574562,0.00574562
66,8142.89,1.29134,1.55327,0.34643,0.68023,0.30166,0.33494,0.25412,1.72476,5.56439,0.38589,0.00567915,0.00567915,0.00567915
67,8262.82,1.29864,1.533,0.34578,0.60739,0.3134,0.33422,0.25254,1.72167,5.61305,0.38664,0.00561267,0.00561267,0.00561267
68,8381.89,1.28656,1.52789,0.34612,0.63,0.30917,0.3361,0.25542,1.72143,5.55319,0.38774,0.0055462,0.0055462,0.0055462
69,8501.9,1.28425,1.53578,0.34636,0.61065,0.31668,0.33964,0.25774,1.70503,5.50121,0.38524,0.00547972,0.00547972,0.00547972
70,8624.01,1.29109,1.53588,0.34714,0.64348,0.30507,0.33931,0.25567,1.71598,5.60154,0.38641,0.00541325,0.00541325,0.00541325
71,8744.09,1.27445,1.49872,0.34512,0.61492,0.31177,0.33756,0.25529,1.72085,5.6775,0.38734,0.00534677,0.00534677,0.00534677
72,8863.3,1.26659,1.48353,0.34582,0.65739,0.30848,0.34011,0.25723,1.72794,5.59392,0.38903,0.0052803,0.0052803,0.0052803
73,8983.35,1.24814,1.47154,0.34435,0.60644,0.31749,0.33715,0.25434,1.70776,5.65556,0.3862,0.00521382,0.00521382,0.00521382
74,9103.03,1.23778,1.46901,0.34329,0.60495,0.31548,0.33522,0.2541,1.72177,5.70988,0.38867,0.00514735,0.00514735,0.00514735
75,9223.72,1.25131,1.4567,0.34416,0.64793,0.30854,0.33845,0.25581,1.70998,5.64324,0.38723,0.00508087,0.00508087,0.00508087
76,9343.19,1.23716,1.44611,0.34242,0.65211,0.30019,0.33352,0.25395,1.71489,5.75343,0.38682,0.0050144,0.0050144,0.0050144
77,9462.54,1.23552,1.4248,0.3425,0.62494,0.31881,0.34179,0.2582,1.72261,5.62409,0.38856,0.00494793,0.00494793,0.00494793
78,9583.08,1.22411,1.4281,0.34186,0.65117,0.31137,0.33949,0.25801,1.71935,5.67557,0.38807,0.00488145,0.00488145,0.00488145
79,9702.64,1.21905,1.42768,0.34114,0.66471,0.30911,0.33878,0.25699,1.71374,5.66207,0.38593,0.00481498,0.00481498,0.00481498
80,9822.1,1.22477,1.42407,0.34126,0.65813,0.30132,0.34221,0.26,1.71346,5.64663,0.38569,0.0047485,0.0047485,0.0047485
81,9942.68,1.21549,1.40432,0.34107,0.65807,0.30746,0.34216,0.26111,1.70676,5.70315,0.38697,0.00468203,0.00468203,0.00468203
82,10061.9,1.21273,1.40255,0.34043,0.6268,0.30935,0.34128,0.26011,1.70134,5.71025,0.38641,0.00461555,0.00461555,0.00461555
83,10182.1,1.20481,1.39199,0.34037,0.61819,0.31721,0.34575,0.26371,1.70598,5.78282,0.38649,0.00454908,0.00454908,0.00454908
84,10302.4,1.20772,1.39345,0.34005,0.61923,0.31859,0.34757,0.26404,1.70193,5.74884,0.38672,0.0044826,0.0044826,0.0044826
85,10422.3,1.18472,1.35987,0.33898,0.632,0.31302,0.34552,0.26345,1.70739,5.71908,0.38683,0.00441613,0.00441613,0.00441613
86,10542.7,1.21123,1.39851,0.34056,0.63563,0.31584,0.34795,0.2632,1.70501,5.69321,0.38633,0.00434965,0.00434965,0.00434965
87,10663,1.17888,1.35391,0.33853,0.68653,0.30446,0.34397,0.26138,1.68979,5.7816,0.38394,0.00428318,0.00428318,0.00428318
88,10782.9,1.19139,1.36279,0.33841,0.66249,0.30996,0.34438,0.26205,1.70702,5.75424,0.38743,0.0042167,0.0042167,0.0042167
89,10902.5,1.17469,1.33421,0.33718,0.62809,0.31615,0.34658,0.26311,1.71343,5.73835,0.38865,0.00415023,0.00415023,0.00415023
90,11022.1,1.18085,1.34393,0.33895,0.67122,0.30948,0.34526,0.26328,1.70807,5.67011,0.38806,0.00408375,0.00408375,0.00408375
91,11142.7,1.17278,1.33864,0.33786,0.65474,0.31439,0.34623,0.26469,1.69557,5.65884,0.38594,0.00401728,0.00401728,0.00401728
92,11262.4,1.15476,1.32717,0.33668,0.68702,0.30827,0.35111,0.26811,1.69613,5.70136,0.38558,0.00395081,0.00395081,0.00395081
93,11382.6,1.15347,1.33162,0.33721,0.66135,0.30639,0.34643,0.2642,1.70942,5.79732,0.38636,0.00388433,0.00388433,0.00388433
94,11502.4,1.14818,1.30183,0.33574,0.61479,0.31915,0.34518,0.26333,1.70245,5.8337,0.3859,0.00381786,0.00381786,0.00381786
95,11622,1.14735,1.29504,0.33549,0.62747,0.32163,0.3442,0.2624,1.70868,5.81387,0.38776,0.00375138,0.00375138,0.00375138
96,11742.2,1.13022,1.28413,0.33417,0.62892,0.31894,0.34779,0.26625,1.70638,5.84777,0.3874,0.00368491,0.00368491,0.00368491
97,11862.3,1.13617,1.27777,0.33445,0.6599,0.30992,0.34642,0.26565,1.70824,5.84953,0.3867,0.00361843,0.00361843,0.00361843
98,11981.8,1.14189,1.29858,0.33523,0.67254,0.30703,0.34791,0.26601,1.69945,5.84286,0.38578,0.00355196,0.00355196,0.00355196
99,12101.4,1.13123,1.28576,0.33467,0.65572,0.31215,0.34674,0.26467,1.69347,5.85313,0.38493,0.00348548,0.00348548,0.00348548
100,12221.5,1.12336,1.27721,0.33537,0.63457,0.3129,0.34743,0.26595,1.69173,5.8542,0.3861,0.00341901,0.00341901,0.00341901
101,12340.9,1.12507,1.26468,0.33475,0.6462,0.31436,0.34631,0.26467,1.7002,5.89475,0.38705,0.00335253,0.00335253,0.00335253
102,12460.6,1.1198,1.2554,0.33287,0.67432,0.30776,0.34836,0.26625,1.68781,5.87857,0.38518,0.00328606,0.00328606,0.00328606
103,12579.9,1.11621,1.24319,0.33338,0.63137,0.31881,0.34891,0.2674,1.68812,5.85875,0.38412,0.00321958,0.00321958,0.00321958
104,12699.2,1.09346,1.2217,0.33189,0.65157,0.31767,0.34754,0.26705,1.67636,5.86008,0.3827,0.00315311,0.00315311,0.00315311
105,12818.7,1.09935,1.23608,0.33259,0.63898,0.31663,0.3464,0.266,1.689,5.82172,0.38385,0.00308663,0.00308663,0.00308663
106,12940.9,1.0933,1.21215,0.33264,0.66168,0.31349,0.34789,0.26765,1.68067,5.84689,0.38335,0.00302016,0.00302016,0.00302016
107,13061.1,1.10285,1.23225,0.33423,0.64584,0.31588,0.35402,0.27185,1.68136,5.79975,0.38391,0.00295369,0.00295369,0.00295369
108,13182.3,1.08895,1.21674,0.33198,0.64353,0.31869,0.35361,0.27205,1.6774,5.79097,0.38381,0.00288721,0.00288721,0.00288721
109,13302.6,1.08808,1.22759,0.33289,0.66057,0.31654,0.3532,0.27087,1.6863,5.78014,0.38479,0.00282074,0.00282074,0.00282074
110,13421.8,1.07995,1.20654,0.33126,0.64926,0.31932,0.35675,0.27336,1.68904,5.75745,0.38469,0.00275426,0.00275426,0.00275426
111,13541.3,1.08681,1.20352,0.33155,0.58424,0.33303,0.35568,0.27217,1.68882,5.81189,0.38511,0.00268779,0.00268779,0.00268779
112,13660.9,1.07167,1.18875,0.32964,0.62654,0.32249,0.35294,0.27082,1.69241,5.86698,0.38623,0.00262131,0.00262131,0.00262131
113,13780,1.07624,1.18728,0.33035,0.66231,0.31376,0.35349,0.27098,1.68645,5.9097,0.38482,0.00255484,0.00255484,0.00255484
114,13899.5,1.06641,1.17212,0.32986,0.68131,0.30685,0.35294,0.27101,1.68339,5.87268,0.38368,0.00248836,0.00248836,0.00248836
115,14019.5,1.06226,1.17433,0.33013,0.65193,0.31487,0.3552,0.27301,1.68094,5.81169,0.38388,0.00242189,0.00242189,0.00242189
