epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,7123.23,1.37859,1.73552,0.35487,0.53098,0.30597,0.31161,0.23336,1.75185,5.73865,0.38776,0.00730778,0.00730778,0.00730778
56,7246.36,1.38195,1.72361,0.35478,0.60024,0.29508,0.31393,0.23562,1.75706,5.69864,0.39019,0.00725792,0.00725792,0.00725792
57,7368.36,1.38605,1.71037,0.35686,0.5589,0.30394,0.32169,0.24155,1.73556,5.78751,0.38725,0.00720806,0.00720806,0.00720806
58,7490.78,1.37734,1.71145,0.35358,0.60645,0.29091,0.30798,0.23379,1.727,5.90383,0.38417,0.00715821,0.00715821,0.00715821
59,7612.94,1.35755,1.69124,0.35449,0.60134,0.29537,0.31165,0.23457,1.71565,5.8201,0.3849,0.00710835,0.00710835,0.00710835
60,7734.95,1.35808,1.68908,0.35377,0.5597,0.30226,0.31739,0.24205,1.71679,5.77267,0.38424,0.0070585,0.0070585,0.0070585
61,7856.19,1.35099,1.66462,0.3523,0.62934,0.29679,0.31847,0.24106,1.73359,5.72624,0.38605,0.00700864,0.00700864,0.00700864
62,7977.6,1.3547,1.65236,0.35405,0.55294,0.30801,0.31807,0.24048,1.72255,5.72475,0.38344,0.00695878,0.00695878,0.00695878
63,8099.31,1.3256,1.6155,0.35112,0.58795,0.29814,0.31586,0.24028,1.70328,5.82493,0.38217,0.00690893,0.00690893,0.00690893
64,8220.87,1.3358,1.62503,0.35093,0.57954,0.30262,0.31733,0.23959,1.72858,5.75642,0.38587,0.00685907,0.00685907,0.00685907
65,8342.78,1.33886,1.61764,0.35079,0.60183,0.30072,0.32199,0.24297,1.72557,5.87684,0.38615,0.00680922,0.00680922,0.00680922
66,8467,1.32202,1.6024,0.3491,0.59936,0.30137,0.32809,0.24829,1.69962,5.79408,0.38341,0.00675936,0.00675936,0.00675936
